deviceID,timestamp,PM10,PM2.5,NO2,O3,NO,temperature,humidity
17dh0cf43jg89j,1608706800000,3.8339257,1.2482969,15908.917270740685,0,26.628457371083826,11,48
17dh0cf43jg89j,1608710400000,6.327215,2.1548336,15719.304059110318,0,23.910838821729108,11,49
17dh0cf43jg89j,1608714000000,7.2949347,2.4819272,15961.072815396197,0,28.518075593589053,12,50
17dh0cf43jg89j,1608717600000,8.519458,3.309177,15716.108466397209,0,27.5451386790561,12,49
17dh0cf43jg89j,1608721200000,9.8534565,3.6958294,15948.603355171332,0,29.418617858269176,12,49
17dh0cf43jg89j,1608724800000,4.852328,2.0176964,15794.876381502168,0,24.87719756447278,12,49
17dh0cf43jg89j,1608728400000,3.5938516,1.3538293,15926.918808916062,0,30.142968403940475,11,49
17dh0cf43jg89j,1608732000000,5.8727007,2.3810139,15791.581635731432,0,26.196671075056003,10,49
17dh0cf43jg89j,1608735600000,8.779329,3.45894,15949.226566562516,0,24.542979091061472,10,49
17dh0cf43jg89j,1608739200000,8.702155,3.428854,15736.976586634963,0,23.64251288967122,10,49
17dh0cf43jg89j,1608742800000,7.2415695,3.7077518,15913.099764037499,0,25.211310317373115,10,49
17dh0cf43jg89j,1608746400000,7.371496,4.159078,15731.51757157051,0,27.709616996390636,9,50
17dh0cf43jg89j,1608750000000,6.2977486,2.9505248,15936.34126935878,0,27.83914191277127,9,50
17dh0cf43jg89j,1608753600000,7.587082,3.0916958,15751.694636529743,0,27.591008973130087,9,49
17dh0cf43jg89j,1608757200000,6.2485857,2.7702737,15959.079163991933,0,23.84056669986831,10,49
17dh0cf43jg89j,1608760800000,4.471124,2.014857,15778.592882843708,0,26.146994502680148,10,49
17dh0cf43jg89j,1608764400000,4.0455146,1.8975629,15966.272027851752,0,24.77991261679193,10,50
17dh0cf43jg89j,1608768000000,3.8485725,1.7654423,15756.224830931751,0,24.436809226717262,10,49
17dh0cf43jg89j,1608771600000,5.2372575,2.1726675,15905.161150886677,0,24.592614277636365,10,49
17dh0cf43jg89j,1608775200000,7.9581480000000004,2.9984727,15737.213491700728,0,25.413613994596304,9,49
17dh0cf43jg89j,1608778800000,5.779629,2.3099215,15935.992122342479,0,24.27734797270005,9,49
17dh0cf43jg89j,1608782400000,5.02945,1.9881823,15705.938226055858,0,26.36553882258109,9,48
17dh0cf43jg89j,1608786000000,7.004318,2.681276,15883.077679417549,0,24.78897795579657,9,49
17dh0cf43jg89j,1608789600000,7.589368,2.6129968,15697.849373755604,0,24.758908282617114,9,49
17dh0cf43jg89j,1608793200000,5.6636205,2.2014534,15924.2800668964,0,27.10772301885175,9,48
17dh0cf43jg89j,1608796800000,4.4740844,1.880861,15770.621227068537,0,25.120792061154656,9,47
17dh0cf43jg89j,1608800400000,6.3481474,2.2197607,15949.700654520657,0,27.134411910519898,9,46
17dh0cf43jg89j,1608804000000,5.46055,2.113667,15748.70332372181,0,28.506441532307957,10,46
17dh0cf43jg89j,1608807600000,5.9135957,2.1145465,15922.16626943689,0,26.505032351092876,10,45
17dh0cf43jg89j,1608811200000,4.875451,1.9545281,15740.977035147907,0,27.746257769715772,10,44
17dh0cf43jg89j,1608814800000,3.4014363,1.4468396,15942.820440583786,0,26.040382746842695,9,44
17dh0cf43jg89j,1608818400000,3.6392698,1.3673834,15774.623180475624,0,25.544946319625517,9,47
17dh0cf43jg89j,1608822000000,3.0033855,1.6954015,15910.282119320644,0,25.11345291150878,9,46
17dh0cf43jg89j,1608825600000,2.203116,1.5213107,15761.051269533025,0,26.09258751808982,9,48
17dh0cf43jg89j,1608829200000,2.1790965,1.1326573,15963.352070178213,0,26.551998922423252,9,48
17dh0cf43jg89j,1608832800000,8.197988,2.8240428,15726.892152097844,0,24.57459244313556,9,50
17dh0cf43jg89j,1608836400000,7.73644,2.6238818,15945.828200664697,0,24.751040139524804,9,51
17dh0cf43jg89j,1608840000000,4.976168,1.4927787,15760.34671282559,0,22.729894672216705,9,51
17dh0cf43jg89j,1608843600000,5.7503743,2.1464818,15959.075103155323,0,27.456424036945602,9,50
17dh0cf43jg89j,1608847200000,9.567475,3.5384452,15767.136702570795,0,25.781351024388645,9,48
17dh0cf43jg89j,1608850800000,9.426448,3.691885,15922.085998493774,0,24.278293512396544,10,48
17dh0cf43jg89j,1608854400000,9.412768,3.8041072,15749.221481926,0,27.96591406247265,9,48
17dh0cf43jg89j,1608858000000,8.651197,3.3292842,15973.224418826747,0,25.133179511211136,8,48
17dh0cf43jg89j,1608861600000,5.7037873,2.2413228,15784.207654451517,0,25.416953535225602,9,49
17dh0cf43jg89j,1608865200000,3.262794,1.5856515,15710.50036648675,0,23.378551033373853,9,49
17dh0cf43jg89j,1608868800000,2.7349203,1.413786,15991.145022362109,0,23.89992917273199,8,48
17dh0cf43jg89j,1608872400000,3.2834396,1.5980752,15771.28199135654,0,23.75677081716638,8,49
17dh0cf43jg89j,1608876000000,2.910919,1.5052713,15972.61704355234,0,23.283729595709246,8,49
17dh0cf43jg89j,1608879600000,3.0940723,1.5146017,15748.749940711785,0,26.632629631694805,8,49
17dh0cf43jg89j,1608883200000,2.686872,1.3227943,15932.70431985943,0,27.773850815279463,8,48
17dh0cf43jg89j,1608886800000,2.4045348,1.288122,15783.492771855064,0,27.18927165278782,8,47
17dh0cf43jg89j,1608890400000,2.3593493,1.2334105,15978.592040512534,0,28.088799740270254,7,46
17dh0cf43jg89j,1608894000000,1.7885468,0.92035687,15721.734951373355,0,25.729318224006235,7,46
17dh0cf43jg89j,1608897600000,1.4296023,0.76662636,15962.206128019874,0,26.436103823166267,8,45
17dh0cf43jg89j,1608901200000,2.2691295,1.9380999,15741.46416938063,0,25.67076948923484,8,44
17dh0cf43jg89j,1608904800000,1.5978985,1.155615,15914.181208527776,0,28.040383137018008,8,44
17dh0cf43jg89j,1608908400000,1.1779814,0.7986324,15738.857982135018,0,27.217099950678005,8,44
17dh0cf43jg89j,1608912000000,1.8059381,1.3077894,15963.81421159212,0,25.46230536626595,8,43
17dh0cf43jg89j,1608915600000,1.4232571999999999,0.8675414,15767.80913557642,0,28.043962241951608,7,43
17dh0cf43jg89j,1608919200000,0.9346536,0.614324,15966.653580633829,0,28.445939834888087,7,42
17dh0cf43jg89j,1608922800000,1.0195482,0.7592584,15772.62071045405,0,26.21710674558788,7,41
17dh0cf43jg89j,1608926400000,1.1039776,0.9451469,15940.383496048238,0,29.388449708701767,7,40
17dh0cf43jg89j,1608930000000,1.015532,0.7807023,15742.578219359328,0,26.583988968885034,8,39
17dh0cf43jg89j,1608933600000,0.9072052,0.6385381,15926.183103104919,0,26.91883458554608,8,39
17dh0cf43jg89j,1608937200000,0.65109855,0.54218435,15740.328877242344,0,28.471452418990353,8,39
17dh0cf43jg89j,1608940800000,0.6333358,0.4859679,15978.771273404463,0,27.193176234998614,8,39
17dh0cf43jg89j,1608944400000,0.36584774,0.26554075,15710.115163922957,0,27.784235083704864,9,38
17dh0cf43jg89j,1608948000000,0.34024552,0.25566304,15943.84204358534,0,27.37764386528827,8,38
17dh0cf43jg89j,1608951600000,0.43992686,0.2586514,15746.87543299644,0,27.308093377672222,9,39
17dh0cf43jg89j,1608955200000,0.38517588,0.26324382,15929.607713143781,0,24.84460987787665,9,39
17dh0cf43jg89j,1608958800000,0.3529844,0.23481964,15753.22538011936,0,25.9746205997005,9,39
17dh0cf43jg89j,1608962400000,0.42321697,0.33552045,15943.440798015947,0,25.494709371790968,9,40
17dh0cf43jg89j,1608966000000,0.41349873,0.24502602,15733.06705688021,0,26.519498165301265,8,40
17dh0cf43jg89j,1608969600000,0.52385795,0.33789456,15933.323123130744,0,26.667712918609286,8,40
17dh0cf43jg89j,1608973200000,0.5583716,0.38710362,15737.45256149883,0,24.650615890280786,8,39
17dh0cf43jg89j,1608976800000,1.5959995,1.0347092,15949.589110822759,0,26.29038278209313,9,39
17dh0cf43jg89j,1608980400000,0.6877984,0.31240982,15731.755657399373,0,28.531343204570693,9,39
17dh0cf43jg89j,1608984000000,0.71346265,0.45683262,15966.418581388652,0,26.884518649028504,9,39
17dh0cf43jg89j,1608987600000,0.6341439,0.39814055,15767.46454954697,0,28.58851382202459,8,39
17dh0cf43jg89j,1608991200000,0.7630758,0.5839023,15968.631745788194,0,26.863563308109214,7,40
17dh0cf43jg89j,1608994800000,0.9297806,0.7752079,15778.175402057399,0,28.032291960056238,6,42
17dh0cf43jg89j,1608998400000,0.31362188,0.2713178,15953.097987767223,0,26.635769958945875,6,42
17dh0cf43jg89j,1609002000000,0.8753169,0.69728386,15798.906904745676,0,26.31940824833546,6,42
17dh0cf43jg89j,1609005600000,0.43618283,0.37127808,15928.354323576315,0,29.155564449471733,6,42
17dh0cf43jg89j,1609009200000,1.5184058,1.4308242,15766.794825350791,0,30.01657673398057,7,41
17dh0cf43jg89j,1609012800000,0.39326748,0.31633717,15950.713320938841,0,29.486002688927545,7,41
17dh0cf43jg89j,1609016400000,0.49138278,0.37092367,15745.814922520753,0,27.127805270489787,8,40
17dh0cf43jg89j,1609020000000,0.22353828,0.18902801,15911.117657303872,0,28.006289200413956,9,39
17dh0cf43jg89j,1609023600000,0.18777965,0.12902834,15758.729773530145,0,25.237295666730194,10,39
17dh0cf43jg89j,1609027200000,0.16940273,0.13274601,15936.860017944517,0,26.38848095961564,10,39
17dh0cf43jg89j,1609030800000,0.3407452,0.12775123,15752.994332564624,0,27.73302637934837,10,39
17dh0cf43jg89j,1609034400000,0.14745028,0.10443725,15948.191081807638,0,25.85658331901895,11,39
17dh0cf43jg89j,1609038000000,0.13017873,0.1023154,15714.038492399352,0,26.67885075747586,11,39
17dh0cf43jg89j,1609041600000,0.16978529,0.12122928,15924.110531648756,0,26.06471937752395,11,39
17dh0cf43jg89j,1609045200000,0.12984407,0.11383568,15694.521173030547,0,26.658346267777027,12,39
17dh0cf43jg89j,1609048800000,0.16632149,0.124312475,15910.52864413278,0,23.57970342168948,12,39
17dh0cf43jg89j,1609052400000,0.22115694,0.10550919,15745.809331260221,0,25.90285307472387,12,39
17dh0cf43jg89j,1609056000000,0.26593673,0.0963881,15953.893150677926,0,23.08868521030149,12,39
17dh0cf43jg89j,1609059600000,0.19924854,0.17423491,15719.106339172704,0,23.929742360280336,12,38
17dh0cf43jg89j,1609063200000,0.2978969,0.13931131,15909.001531582615,0,31.358352148309372,13,37
17dh0cf43jg89j,1609066800000,0.23048465,0.1981415,15761.331365060581,0,24.776660005636778,13,37
17dh0cf43jg89j,1609070400000,0.23996064,0.16702972,15963.724693543083,0,27.56295610743182,13,37
17dh0cf43jg89j,1609074000000,0.22810112,0.14463285,15735.992316411555,0,27.644698789559282,13,37
17dh0cf43jg89j,1609077600000,0.17523324,0.13370517,15920.821625025419,0,23.82328636227068,13,36
17dh0cf43jg89j,1609081200000,0.29745385,0.22494532,15735.55882586684,0,24.473200077804478,13,37
17dh0cf43jg89j,1609084800000,0.38992724,0.21344562,15952.724716140274,0,25.172765020470766,13,36
17dh0cf43jg89j,1609088400000,0.32397264,0.18456134,15725.844687896726,0,24.602587355851053,12,36
17dh0cf43jg89j,1609092000000,0.2989243,0.19263199,15897.438174182364,0,26.39049035049488,12,36
17dh0cf43jg89j,1609095600000,0.39190763,0.2094877,15752.828516382751,0,24.231996141659717,12,36
17dh0cf43jg89j,1609099200000,0.2761708,0.16528614,15958.892165908595,0,27.303185484448093,13,35
17dh0cf43jg89j,1609102800000,0.26518345,0.14138737,15788.046500486184,0,23.72672943974852,13,35
17dh0cf43jg89j,1609106400000,0.18630697,0.11633003,15928.254018247646,0,24.486473389783576,13,35
17dh0cf43jg89j,1609110000000,0.12630513,0.10978567,15728.259047444075,0,25.03901678047442,13,34
17dh0cf43jg89j,1609113600000,0.25336897,0.11920607,15917.49602616862,0,25.187590644487095,12,34
17dh0cf43jg89j,1609117200000,0.17416659,0.118504226,15696.17821196673,0,31.455531184626693,12,35
17dh0cf43jg89j,1609120800000,0.13027784,0.10864899,15931.501958124563,0,24.385528081132414,12,34
17dh0cf43jg89j,1609124400000,0.16133673,0.087047674,15739.517345713857,0,27.733808744615082,12,34
17dh0cf43jg89j,1609128000000,0.101417385,0.07506878,15946.89391119079,0,25.289156342142366,12,34
17dh0cf43jg89j,1609131600000,0.12576966,0.07938437,15714.921695854526,0,24.31925557747482,12,35
17dh0cf43jg89j,1609135200000,0.22421846,0.09989647,15949.569578241173,0,22.981522901128248,12,35
17dh0cf43jg89j,1609138800000,0.37538934,0.12597087,15713.492389468614,0,28.46309270123285,12,34
17dh0cf43jg89j,1609142400000,0.62102544,0.14258549,15924.470345049816,0,23.79606812301113,12,34
17dh0cf43jg89j,1609146000000,0.6608573,0.26462466,15727.60966247098,0,25.551708708296754,12,35
17dh0cf43jg89j,1609149600000,0.69708186,0.28026196,15931.082683041395,0,26.208620255680746,11,35
17dh0cf43jg89j,1609153200000,0.67270464,0.39680296,15753.877369716922,0,25.30101134917013,11,35
17dh0cf43jg89j,1609156800000,1.1217785,0.52386844,15706.362356317193,0,26.563809783984258,12,34
17dh0cf43jg89j,1609160400000,0.9213878,0.5136133,15938.01458430388,0,25.109925876894547,11,34
17dh0cf43jg89j,1609164000000,1.0119524,0.45808187,15723.250400890925,0,28.745294750590993,11,34
17dh0cf43jg89j,1609167600000,1.06026,0.4417488,15959.468042591063,0,24.60553209178555,11,35
17dh0cf43jg89j,1609171200000,1.3842255,0.5022114,15742.082148370651,0,29.95043064832784,11,36
17dh0cf43jg89j,1609174800000,1.0892779,0.58625335,15915.21528358101,0,29.14736824191554,11,36
17dh0cf43jg89j,1609178400000,0.8147994,0.54098785,15758.255268832087,0,25.388049485093642,12,36
17dh0cf43jg89j,1609182000000,0.91295505,0.5156762,15936.78015437018,0,24.035531908175454,12,36
17dh0cf43jg89j,1609185600000,1.0979011,0.25779694,15739.928193389851,0,25.36711034802442,12,35
17dh0cf43jg89j,1609189200000,0.49575695,0.15107968,15906.83682349926,0,26.101953488192244,12,35
17dh0cf43jg89j,1609192800000,0.24390854,0.10633024,15756.31004266833,0,24.933969755170455,12,35
17dh0cf43jg89j,1609196400000,0.15622185,0.094517745,15980.305269880642,0,21.961619224412175,12,36
17dh0cf43jg89j,1609200000000,0.12841521,0.09402693,15708.121989516716,0,25.996896277433766,12,36
17dh0cf43jg89j,1609203600000,0.12200005,0.0968232,15911.032111152479,0,25.819279191016612,12,35
17dh0cf43jg89j,1609207200000,0.17677145,0.08108555,15774.836748106129,0,26.249795849903723,13,35
17dh0cf43jg89j,1609210800000,0.1877482,0.073390655,15948.65515825803,0,24.92838815852222,12,35
17dh0cf43jg89j,1609214400000,0.23974457,0.072519004,15721.251843594111,0,24.367790846358417,12,35
17dh0cf43jg89j,1609218000000,0.15361986,0.06978054,15931.823813465004,0,23.814020094283528,12,35
17dh0cf43jg89j,1609221600000,0.13309361,0.06984018,15724.808024205082,0,24.460189633183656,12,35
17dh0cf43jg89j,1609225200000,0.4433909,0.0817377,15940.344137278458,0,23.059777538108207,12,35
17dh0cf43jg89j,1609228800000,0.19923085,0.090064056,15738.207370094398,0,22.44348378748857,11,35
17dh0cf43jg89j,1609232400000,0.39683422,0.1406383,15921.195620434793,0,25.97859676993086,11,36
17dh0cf43jg89j,1609236000000,0.668334,0.17393172,15744.40245203433,0,29.024381827127847,12,35
17dh0cf43jg89j,1609239600000,2.4160957,0.5732024,15954.381176271021,0,27.15201512902126,12,35
17dh0cf43jg89j,1609243200000,1.0498611,0.24901806,15742.62880695461,0,28.07680709490856,11,35
17dh0cf43jg89j,1609246800000,1.1078116,0.2011036,15924.35303717359,0,28.147738277842073,11,36
17dh0cf43jg89j,1609250400000,1.1624639,0.3680346,15702.400115750666,0,26.201057391435718,11,36
17dh0cf43jg89j,1609254000000,1.3999761,0.6199115,15917.915750687645,0,94.20259471546687,11,37
17dh0cf43jg89j,1609257600000,2.4804895,0.6207525,15712.425593165866,0,30.389250633488402,11,37
17dh0cf43jg89j,1609261200000,1.1000707,0.6430923,15908.257979374712,0,30.755524877091183,11,37
17dh0cf43jg89j,1609264800000,0.6886476,0.57200253,15777.464848925621,0,27.057106253631996,12,37
17dh0cf43jg89j,1609268400000,1.0516195,0.70064765,15938.45891008641,0,28.093595349590434,12,36
17dh0cf43jg89j,1609272000000,0.39405778,0.14786892,15750.300676241231,0,28.22465964207453,11,36
17dh0cf43jg89j,1609275600000,0.5275446,0.22762942,15959.745089019469,0,25.16747578510957,11,37
17dh0cf43jg89j,1609279200000,0.9380996,0.42727026,15740.176014726176,0,25.835453755819785,11,37
17dh0cf43jg89j,1609282800000,0.8023453,0.25149903,15905.94332226848,0,25.239820243539942,12,38
17dh0cf43jg89j,1609286400000,0.53249973,0.19483414,15744.38516890395,0,26.733960421981795,12,38
17dh0cf43jg89j,1609290000000,0.23346344,0.18614309,15881.029224130789,0,26.189595990935622,12,38
17dh0cf43jg89j,1609293600000,0.42037287,0.16679657,15758.756757439667,0,25.480589532314287,12,38
17dh0cf43jg89j,1609297200000,0.16678472,0.15498129,15942.706138085883,0,26.526782130816944,10,38
17dh0cf43jg89j,1609300800000,0.4520684,0.21180627,15788.713423264046,0,26.35918572685032,9,41
17dh0cf43jg89j,1609304400000,0.25136375,0.17912367,15929.218627828426,0,25.852640791402766,9,42
17dh0cf43jg89j,1609308000000,0.42745903,0.17016158,15754.377619680861,0,29.13342760823951,9,42
17dh0cf43jg89j,1609311600000,0.77981186,0.2973352,15962.797725058042,0,27.517846954506663,9,42
17dh0cf43jg89j,1609315200000,0.61392856,0.31234077,15755.319312976242,0,28.76214820237841,9,42
17dh0cf43jg89j,1609318800000,0.81880105,0.2618595,15920.196666193056,0,27.930075843657395,9,41
17dh0cf43jg89j,1609322400000,1.144883,0.5540973,15759.189148254061,0,29.6009922728296,9,40
17dh0cf43jg89j,1609326000000,1.4151388,0.5664526,15965.140301154977,0,28.664866876758982,10,40
17dh0cf43jg89j,1609329600000,1.4369066,0.37905535,15716.978580926023,0,32.74638316586881,10,39
17dh0cf43jg89j,1609333200000,3.8076396,0.8934902,15941.70139616842,0,32.80500934376292,10,39
17dh0cf43jg89j,1609336800000,1.6290884,0.5235662,15751.31676918761,0,28.625726881054092,10,39
17dh0cf43jg89j,1609340400000,8.492743,5.693653,15989.14880343926,0,50.6292139427022,10,39
17dh0cf43jg89j,1609344000000,1.9746244,0.8510576,15744.730935696492,0,30.324618569509315,10,38
17dh0cf43jg89j,1609347600000,3.1145532,0.9739292,15910.428229657944,0,31.63163495766018,10,38
17dh0cf43jg89j,1609351200000,3.1700501,1.14809,15798.355627294322,0,30.838954913216227,9,37
17dh0cf43jg89j,1609354800000,1.6478071,0.7256469,15964.768430237178,0,25.747821601823336,9,38
17dh0cf43jg89j,1609358400000,1.7447542,0.89787424,15721.890108715283,0,29.046767383244237,9,39
17dh0cf43jg89j,1609362000000,1.0536363,0.5319108,15975.621807798654,0,30.720154920700423,8,39
17dh0cf43jg89j,1609365600000,0.5743693,0.3238878,15743.14322607567,0,26.29805257420292,7,40
17dh0cf43jg89j,1609369200000,0.3091449,0.2708617,15948.26801772894,0,27.631126762126023,8,40
17dh0cf43jg89j,1609372800000,0.3271746,0.20150618,15762.194838589066,0,27.60594635442629,8,40
17dh0cf43jg89j,1609376400000,0.37928015,0.21469529,15957.975395975378,0,25.721242915123085,8,39
17dh0cf43jg89j,1609380000000,0.27256984,0.18761756,15748.980884081535,0,27.768388564992176,8,39
17dh0cf43jg89j,1609383600000,0.21002778,0.17209157,15922.278532334667,0,27.079548555377308,8,38
17dh0cf43jg89j,1609387200000,0.31625813,0.20495903,15718.860103763272,0,25.422669148146426,9,40
17dh0cf43jg89j,1609390800000,0.35636073,0.22908513,15973.945865076867,0,24.159920741462333,8,42
17dh0cf43jg89j,1609394400000,0.47725555,0.30518335,15780.20184620021,0,25.18945910155584,8,43
17dh0cf43jg89j,1609398000000,0.34427184,0.29205078,15952.216986734991,0,29.01473766658593,7,43
17dh0cf43jg89j,1609401600000,0.9241322,0.65976864,15725.808524132959,0,32.456227069632334,7,43
17dh0cf43jg89j,1609405200000,0.98197526,0.69829065,15988.572648930192,0,27.66778580905063,8,41
17dh0cf43jg89j,1609408800000,0.99742854,0.627423,15729.716456384705,0,27.27435025348308,8,40
17dh0cf43jg89j,1609412400000,0.8877565,0.39354205,15927.203122557145,0,32.139272385010344,8,38
17dh0cf43jg89j,1609416000000,0.39173794,0.32370532,15760.800010092406,0,31.34895927146491,8,37
17dh0cf43jg89j,1609419600000,0.9697122,0.5736314,15972.976574338201,0,33.61593869510047,7,37
17dh0cf43jg89j,1609423200000,1.3157523,0.8153159,15775.841021845465,0,28.027920131922283,6,38
17dh0cf43jg89j,1609426800000,1.0956354,0.86068213,15939.503810833707,0,34.209471248464226,6,39
17dh0cf43jg89j,1609430400000,2.4707155,1.9528146,15753.31801214165,0,37.74069877550406,6,39
17dh0cf43jg89j,1609434000000,2.2292824,1.975003,15974.90228318259,0,29.2147211547509,5,40
17dh0cf43jg89j,1609437600000,3.9276173,3.5434382,15794.553419643886,0,34.00509297406948,4,41
17dh0cf43jg89j,1609441200000,10.031914,9.099158,15929.799552245551,0,31.11511830545748,3,41
17dh0cf43jg89j,1609444800000,7.859752,7.100694,15740.832206451216,0,29.83828438264055,3,42
17dh0cf43jg89j,1609448400000,5.9969397,5.6728997,15972.62035431945,0,28.780251265355798,3,43
17dh0cf43jg89j,1609452000000,3.2296178,2.9282172,15771.013634003273,0,29.696897215109427,2,43
17dh0cf43jg89j,1609455600000,22.183706,19.50534,15768.38242289664,0,38.14146522009332,2,43
17dh0cf43jg89j,1609459200000,9.9857235,9.201729,16002.642587223841,0,30.83553930929717,2,44
17dh0cf43jg89j,1609462800000,4.4884663,4.2697988,15770.504690381653,0,25.954786191364345,1,44
17dh0cf43jg89j,1609466400000,3.2800984,3.0794199,15996.098763431417,0,29.27429682098774,1,44
17dh0cf43jg89j,1609470000000,1.7565014,1.5661922,15745.140219322719,0,27.883740709181104,2,44
17dh0cf43jg89j,1609473600000,3.0569103,2.9135034,15976.382392872492,0,29.144797259037066,1,43
17dh0cf43jg89j,1609477200000,2.1340005,2.0434766,15787.383640922497,0,27.052144029486563,1,43
17dh0cf43jg89j,1609480800000,1.341943,1.2494543,15967.653165497872,0,29.404990982477266,0,44
17dh0cf43jg89j,1609484400000,1.1283922,1.0645728,15753.027058224088,0,28.102856960641496,1,44
17dh0cf43jg89j,1609488000000,1.2178335,1.1260786,15920.025392324116,0,30.74043846465258,0,44
17dh0cf43jg89j,1609491600000,1.1196327,1.077149,15772.733554362238,0,27.137682631982216,1,44
17dh0cf43jg89j,1609495200000,1.4971349,1.4289571,15955.849019522988,0,28.79933298401973,2,43
17dh0cf43jg89j,1609498800000,2.0009446,1.8123062,15766.680916440593,0,32.34318615477428,3,43
17dh0cf43jg89j,1609502400000,3.289514,3.122995,15968.314354415788,0,31.725342161866873,4,43
17dh0cf43jg89j,1609506000000,5.5980587,5.274112,15787.454695078064,0,33.81124386893039,3,42
17dh0cf43jg89j,1609509600000,6.6770945,6.280606,15954.92935390885,0,38.57300313700848,3,43
17dh0cf43jg89j,1609513200000,5.866819,5.4085126,15810.224692638372,0,31.375585044963575,3,44
17dh0cf43jg89j,1609516800000,7.908453,7.342937,15947.61887657797,0,31.420324747623965,4,43
17dh0cf43jg89j,1609520400000,7.0105968,6.6292586,15757.507602695627,0,34.498631441102575,4,42
17dh0cf43jg89j,1609524000000,4.634046,4.1938944,15886.38108522013,0,29.422536937912426,4,43
17dh0cf43jg89j,1609527600000,3.8514974,3.5077765,15738.980781496743,0,30.73736333450704,4,44
17dh0cf43jg89j,1609531200000,2.5141637,2.2572849,15957.591891068276,0,28.09256668414717,5,44
17dh0cf43jg89j,1609534800000,0.6296186,0.5168275,15719.798879879247,0,30.95277094921812,7,44
17dh0cf43jg89j,1609538400000,1.109057,0.9775686,15929.560558519022,0,28.476205090197453,7,43
17dh0cf43jg89j,1609542000000,0.46432,0.394517,15742.477194658184,0,29.53908399903824,7,42
17dh0cf43jg89j,1609545600000,0.37940192,0.36341405,15962.435149755578,0,26.961034696526845,7,41
17dh0cf43jg89j,1609549200000,0.84001076,0.7551664,15763.743201016221,0,26.21806296980271,6,40
17dh0cf43jg89j,1609552800000,0.38346234,0.35105243,15917.72750093689,0,27.186361076904902,5,42
17dh0cf43jg89j,1609556400000,0.30957028,0.2426936,15762.968388904717,0,24.692066761171677,6,43
17dh0cf43jg89j,1609560000000,0.30955985,0.2611336,15914.505903667508,0,26.275918156865025,7,43
17dh0cf43jg89j,1609563600000,0.29320723,0.26743183,15762.865118438473,0,25.533895410232972,7,42
17dh0cf43jg89j,1609567200000,0.33445936,0.27458745,15924.616782825626,0,26.824563020487574,7,41
17dh0cf43jg89j,1609570800000,0.7834342,0.5552579,15751.626951021826,0,28.31467873454677,6,41
17dh0cf43jg89j,1609574400000,1.3845599,1.2255929,15959.296033191004,0,25.738679518799156,6,42
17dh0cf43jg89j,1609578000000,0.70000005,0.6270515,15716.999221127937,0,33.43717547577583,5,41
17dh0cf43jg89j,1609581600000,0.69980913,0.60172904,15973.836708262344,0,25.916981020718964,6,42
17dh0cf43jg89j,1609585200000,0.89879596,0.6618222,15758.011464405501,0,28.778103382933725,6,41
17dh0cf43jg89j,1609588800000,2.2602675,1.9666533,15946.9804889082,0,31.06427973209547,5,41
17dh0cf43jg89j,1609592400000,2.6970882,2.4099178,15770.606953726441,0,30.47648073866728,5,41
17dh0cf43jg89j,1609596000000,1.8346021,1.6453025,15976.431476503523,0,30.22201247783089,4,41
17dh0cf43jg89j,1609599600000,3.2070236,2.9246137,15771.924013924458,0,37.285622978690355,4,42
17dh0cf43jg89j,1609603200000,6.9925494,6.4751406,16008.096068908306,0,33.6912884388215,3,42
17dh0cf43jg89j,1609606800000,1.8349218,1.7476012,15740.021749123278,0,30.46347047571225,3,43
17dh0cf43jg89j,1609610400000,2.309388,2.0379357,15934.269973134362,0,27.033843314629827,3,43
17dh0cf43jg89j,1609614000000,3.270187,3.129145,15784.819532832233,0,31.057173247589315,3,43
17dh0cf43jg89j,1609617600000,3.0066013,2.8542576,15965.120390247905,0,27.57959947965695,2,42
17dh0cf43jg89j,1609621200000,3.6763153,3.5014155,15784.458161445078,0,29.9805661993426,2,43
17dh0cf43jg89j,1609624800000,1.943116,1.8398116,15941.759837877877,0,27.407256459625597,1,43
17dh0cf43jg89j,1609628400000,0.7031469,0.5969874,15784.07080169376,0,30.181757222980043,1,44
17dh0cf43jg89j,1609632000000,0.55821764,0.5363271,16011.757893087817,0,30.157550986509946,1,43
17dh0cf43jg89j,1609635600000,0.49289697,0.40187126,15775.296562722173,0,27.363206664239502,1,44
17dh0cf43jg89j,1609639200000,0.36849105,0.35496777,15938.31483311294,0,26.065844640458508,1,44
17dh0cf43jg89j,1609642800000,0.5258898,0.5021726,15807.225253402094,0,25.425277032368815,1,44
17dh0cf43jg89j,1609646400000,0.38152403,0.3492972,15988.650567718247,0,27.147585347904606,1,44
17dh0cf43jg89j,1609650000000,0.3654516,0.3166148,15815.830909501808,0,27.967290445812267,1,44
17dh0cf43jg89j,1609653600000,0.39311314,0.3829073,15960.310272133655,0,28.885730877467502,0,44
17dh0cf43jg89j,1609657200000,0.7513731,0.7059276,15764.151200969456,0,29.899971710685307,0,43
17dh0cf43jg89j,1609660800000,1.8860252,1.7761147,15993.428513999932,0,27.963896574261646,0,43
17dh0cf43jg89j,1609664400000,7.6248055,7.369788,15777.629646409925,0,29.094157218323474,0,43
17dh0cf43jg89j,1609668000000,5.888667,5.483279,15985.017520470026,0,32.575113310892505,0,43
17dh0cf43jg89j,1609671600000,3.8543193,3.592707,15797.313893267037,0,29.54534654323352,0,43
